idVehiculo,deposito,tipoVehiculo,motivo,turno,grua,fechaEntrada,tipoVia,via,numero,cp
CO20240110193330,COLON,3.0,44,2,S363,2024-01-10T19:31:00,CALLE,CORREGIDOR DIEGO VALDERRÁBANO,22,28030
CO20240110201335,COLON,3.0,6,2,S365,2024-01-10T20:05:00,CALLE,ESTEBAN DE ARTEAGA,2,28019
CO20240110235427,COLON,3.0,7,3,S353,2024-01-10T23:40:00,CALLE,HORTALEZA,3,28004
CO20240111003139,COLON,3.0,8,3,S347,2024-01-11T00:25:00,CALLE,BENIFERRI,32,28021
CO20240111003251,COLON,3.0,46,3,S363,2024-01-11T00:32:00,CALLE,CL LOPEZ DE HOYOS,478,28043
CO20240111015509,COLON,3.0,42,3,S369,2024-01-11T01:40:00,CALLE,CRONOS,18,28037
CO20240111015702,COLON,3.0,42,3,S358,2024-01-11T01:56:00,CALLE,CRONOS,18,28037
CO20240111015713,COLON,3.0,7,3,S353,2024-01-11T01:22:00,CALLE,FELIPE IV,,28014
CO20240111021927,COLON,3.0,7,3,S374,2024-01-11T02:18:00,CALLE,ALFREDO MARQUERIE,0,28034
CO20240111025611,COLON,3.0,42,3,S347,2024-01-11T02:55:00,CALLE,SANDOVAL,31,28010
CO20240111031000,COLON,3.0,42,3,S370,2024-01-11T03:06:00,CALLE,MONTELEON,11,28010
CO20240111031045,COLON,3.0,42,3,S377,2024-01-11T03:10:00,CALLE,SANDOVAL,42,28010
CO20240111033427,COLON,3.0,42,3,S369,2024-01-11T03:25:00,CALLE,ZURBANO,29,28003
CO20240111033620,COLON,3.0,42,3,S358,2024-01-11T03:35:00,CALLE,ZURBANO,29,28003
CO20240111035046,COLON,3.0,42,3,S319,2024-01-11T03:35:00,CALLE,ZURBANO,29,28003
CO20240111040828,COLON,3.0,42,3,S374,2024-01-11T04:07:00,CALLE,MONTELEON,44,28010
CO20240111041304,COLON,3.0,42,3,S363,2024-01-11T04:05:00,CALLE,SANDOVAL,6,28010
CO20240111041636,COLON,3.0,42,3,S353,2024-01-11T04:15:00,CALLE,SANDOVAL,44,28010
CO20240111052436,COLON,3.0,13,3,S375,2024-01-11T05:22:00,CALLE,GOYA,25,28009
CO20240111054444,COLON,3.0,13,3,S370,2024-01-11T05:43:00,AVENIDA,MENDEZ ALVARO,12,28053
CO20240111072948,COLON,3.0,42,1,S303,2024-01-11T07:26:00,CALLE,DE RUIZ,28,28010
CO20240111073142,COLON,3.0,42,1,S369,2024-01-11T07:30:00,CALLE,SANDOVAL,9,28010
CO20240111093043,COLON,3.0,7,1,S369,2024-01-11T09:28:00,CALLE,BARCO,25,28004
CO20240111103149,COLON,3.0,7,1,S369,2024-01-11T10:30:00,CALLE,DE FUENCARRAL,79,28004
CO20240111103404,COLON,1.0,7,1,S373,2024-01-11T10:32:00,PLAZA,CANALEJAS,59,28014
CO20240111103552,COLON,1.0,7,1,S373,2024-01-11T10:34:00,PLAZA,CANALEJAS,5,28014
CO20240111103735,COLON,1.0,7,1,S373,2024-01-11T10:36:00,PLAZA,CANALEJAS,5,28014
CO20240111104032,COLON,3.0,19,1,S358,2024-01-11T10:37:00,CALLE,HUERTA DEL CONVENTO,6,28032
CO20240111104159,COLON,3.0,7,1,S376,2024-01-11T10:40:00,CALLE,TELLEZ,29,0    
CO20240111104340,COLON,3.0,7,1,S370,2024-01-11T10:42:00,CALLE,HUERTA DEL CONVENTO,6,28000
CO20240111105351,COLON,3.0,46,1,S375,2024-01-11T10:52:00,CALLE,BALEARES,46,28019
CO20240111105518,COLON,3.0,7,1,S215,2024-01-11T10:54:00,CALLE,MARIA DE GUZMAN,52,28003
CO20240111111222,COLON,3.0,6,1,S377,2024-01-11T11:11:00,CALLE,ANDRES MELLADO,85,28015
CO20240111114050,COLON,3.0,7,1,S301,2024-01-11T11:39:00,CALLE,MALDONADO,51,28006
CO20240111114509,COLON,3.0,31,1,S305,2024-01-11T11:43:00,CALLE,NUÑEZ DE BALBOA,41,28006
CO20240111133531,COLON,3.0,44,1,S358,2024-01-11T13:34:00,CALLE,SAN PETERSBURGO,5,28022
CO20240111172404,COLON,3.0,6,2,S353,2024-01-11T17:17:00,CALLE,IQUITOS,43,28027
CO20240111194959,COLON,3.0,54,2,S355,2024-01-11T19:30:00,CALLE,ARMADA ESPAÑOLA,1,
CO20240111201515,COLON,3.0,4,2,S363,2024-01-11T20:13:00,CALLE,TUDESCOS,0,28004
CO20240111212959,COLON,3.0,6,2,S358,2024-01-11T21:28:00,CALLE,IQUITOS,43,28027
CO20240111231101,COLON,4.0,54,3,S363,2024-01-11T23:00:00,CALLE,DESENGAÑO,24,28004
CO20240112015924,COLON,3.0,42,3,S369,2024-01-12T01:45:00,CALLE,SAN BERNARDINO,22,28015
CO20240112020027,COLON,3.0,42,3,S365,2024-01-12T01:59:00,CALLE,SAN BERNARDO,22,28013
CO20240112020051,COLON,3.0,42,3,S358,2024-01-12T01:55:00,CALLE,SAN BERNARDINO,22,28015
CO20240112020212,COLON,3.0,42,3,S374,2024-01-12T02:01:00,CALLE,LIMON,34,28015
CO20240112020816,COLON,3.0,42,3,S377,2024-01-12T02:07:00,CALLE,LIMON,34,28015
CO20240112021248,COLON,3.0,42,3,S355,2024-01-12T02:12:00,CALLE,LIMON,34,28015
CO20240112040750,COLON,4.0,42,3,S355,2024-01-12T04:00:00,CALLE,SAN BERNARDINO,20,28015
CO20240112043534,COLON,3.0,4,3,S374,2024-01-12T04:30:00,CALLE,LOS COLLADOS,3,28017
CO20240112051527,COLON,3.0,42,3,S355,2024-01-12T05:15:00,CALLE,LIMON,26,28015
CO20240112051618,COLON,3.0,42,3,S358,2024-01-12T05:14:00,CALLE,LIMON,0,28015
CO20240112052613,COLON,3.0,42,3,S374,2024-01-12T05:24:00,CALLE,LIMON,32,28015
CO20240112052722,COLON,3.0,42,3,S375,2024-01-12T05:26:00,CALLE,LIMON,30,28015
CO20240112095347,COLON,3.0,7,1,S374,2024-01-12T09:50:00,CALLE,NUÑEZ DE BALBOA,94,28006
CO20240112095851,COLON,4.0,7,1,S375,2024-01-12T09:57:00,CALLE,DE CASTELLO,128,28001
CO20240112101016,COLON,3.0,7,1,S369,2024-01-12T10:08:00,CALLE,GONZALO DE CÓRDOBA,1,28010
CO20240112101236,COLON,3.0,31,1,S347,2024-01-12T10:10:00,CALLE,ALMIRANTE,SN,0    
CO20240112101422,COLON,3.0,7,1,S358,2024-01-12T10:10:00,CALLE,JESUS APRENDIZ,1,28009
CO20240112101609,COLON,3.0,31,1,S215,2024-01-12T10:14:00,CALLE,ALMIRANTE,22,0    
CO20240112102716,COLON,3.0,7,1,S348,2024-01-12T10:25:00,CALLE,GONZALO DE CÓRDOBA,1,28010
CO20240112115202,COLON,3.0,19,1,S348,2024-01-12T11:50:00,CALLE,FERNÁN GONZÁLEZ,31,28009
CO20240112140132,COLON,3.0,7,1,S375,2024-01-12T13:45:00,CALLE,BRUSELAS,51,28028
CO20240112160056,COLON,3.0,31,2,S376,2024-01-12T15:59:00,CALLE,DE QUINTANA,3,28008
CO20240112213712,COLON,3.0,13,2,S374,2024-01-12T21:34:00,CALLE,DOCTOR SANTERO,6,28039
CO20240112214117,COLON,3.0,7,2,S358,2024-01-12T21:39:00,PLAZA,DE LOS MOSTENSES,0,28015
CO20240112214642,COLON,1.0,7,2,S370,2024-01-12T21:45:00,PLAZA,MOSTENSES,,28000
CO20240112234405,COLON,3.0,6,3,S366,2024-01-12T23:40:00,CALLE,LAS MUSAS,18,28022
CO20240112235003,COLON,3.0,6,3,S303,2024-01-12T23:45:00,CALLE,PUENTEDEY,30,28051
CO20240113003444,COLON,3.0,44,3,S363,2024-01-13T00:30:00,CALLE,ALCANTARA,18,28006
CO20240113013334,COLON,3.0,54,3,S375,2024-01-13T01:25:00,CALLE,PONCIANO,6,28015
CO20240113020035,COLON,3.0,44,3,S355,2024-01-13T01:50:00,CALLE,FRANCISCO GUZMAN,10,28025
CO20240113040650,COLON,3.0,7,3,S366,2024-01-13T04:05:00,CALLE,VIA DE DUBLIN,0,28042
CO20240113071552,COLON,3.0,7,1,S347,2024-01-13T07:12:00,CALLE,FUENCARRAL,81,28004
CO20240113093212,COLON,3.0,19,1,S353,2024-01-13T09:20:00,CALLE,DE ELVIRA,,28028
CO20240113095752,COLON,3.0,7,1,S357,2024-01-13T09:50:00,CALLE,SANTA GENOVEVA,16,28017
CO20240113105514,COLON,1.0,7,1,S373,2024-01-13T10:50:00,PLAZA,MARIANO DE CAVIA,,28007
CO20240113120031,COLON,3.0,6,1,S357,2024-01-13T11:59:00,CALLE,MANUEL MAROTO,45,28053
CO20240113135455,COLON,3.0,7,1,S374,2024-01-13T13:35:00,CALLE,BARBARA DE BRAGANZA,1,28004
CO20240113135826,COLON,3.0,9,1,S310,2024-01-13T13:45:00,CALLE,ESTRECHO DE COREA,,28027
CO20240113140009,COLON,3.0,3,1,S357,2024-01-13T13:30:00,CALLE,PINOS DE OSUNA,4,28042
CO20240113173903,COLON,3.0,3,2,S375,2024-01-13T17:35:00,CALLE,RAFAEL DE RIEGO,38,28045
CO20240113191621,COLON,3.0,44,2,S322,2024-01-13T19:15:00,CALLE,FERNANDO GIRALDEZ,29,28038
CO20240113225315,COLON,3.0,6,3,S347,2024-01-13T22:52:00,CALLE,MELENDEZ VALDES,31,28015
CO20240113225851,COLON,3.0,6,3,S363,2024-01-13T22:55:00,CALLE,FERNANDEZ LLAMAZARES,22,28043
CO20240113231531,COLON,3.0,46,3,S366,2024-01-13T23:10:00,CALLE,PEZ VOLADOR,16,28007
CO20240114004444,COLON,4.0,24,3,S366,2024-01-14T00:43:00,PLAZA,PUERTA DE MOROS,8,28005
CO20240114014350,COLON,3.0,7,3,S374,2024-01-14T01:40:00,CALLE,SANTA ENGRACIA,114,28003
CO20240114014752,COLON,3.0,7,3,S353,2024-01-14T01:40:00,CALLE,SANTA ENGRACIA,114,28003
CO20240114035725,COLON,3.0,46,3,S353,2024-01-14T03:50:00,CALLE,PEÑA DE LA ATALAYA,53,28053
CO20240114035949,COLON,3.0,44,3,S303,2024-01-14T03:59:00,CALLE,DOS DE MAYO,8,28004
CO20240114053238,COLON,3.0,6,3,S353,2024-01-14T05:31:00,CALLE,LUIS CLAUDIO,24,28044
CO20240114063917,COLON,3.0,14,3,S375,2024-01-14T06:38:00,AVENIDA,GRAN VIA DE HORTALEZA,,28033
CO20240114084915,COLON,3.0,7,1,S357,2024-01-14T08:48:00,CALLE,MAESTRO GUERRERO,4,28015
CO20240114092905,COLON,3.0,7,1,S374,2024-01-14T09:28:00,CALLE,RIBERA DE CURTIDORES,29,28005
CO20240114095922,COLON,3.0,6,1,S363,2024-01-14T09:40:00,CALLE,CANILLAS,42,28002
CO20240114115859,COLON,3.0,7,1,S320,2024-01-14T11:55:00,PASEO,PRADO,FAR. 40,28014
CO20240114141705,COLON,3.0,20,1,S375,2024-01-14T14:13:00,CALLE,MANUEL NOYA,,28026
CO20240114172644,COLON,3.0,54,2,S334,2024-01-14T17:25:00,CALLE,SAN JUSTO,SN,28005
CO20240114203433,COLON,3.0,54,2,S332,2024-01-14T20:33:00,PLAZA,DEL CARMEN,0,28003
CO20240114232235,COLON,4.0,8,3,S369,2024-01-14T23:10:00,CALLE,SANTA BRIGIDA,10,28004
CO20240115010006,COLON,3.0,42,3,S370,2024-01-15T00:58:00,CALLE,MODESTO LAFUENTE,72,28003
CO20240115011820,COLON,3.0,42,3,S353,2024-01-15T01:05:00,CALLE,MODESTO LAFUENTE,72,28003
CO20240115012032,COLON,3.0,42,3,S366,2024-01-15T01:20:00,CALLE,MODESTO LAFUENTE,72,28003
CO20240115013904,COLON,3.0,42,3,S375,2024-01-15T01:30:00,CALLE,MODESTO LAFUENTE,72,28003
CO20240115022243,COLON,3.0,42,3,S363,2024-01-15T02:20:00,CALLE,MODESTO LAFUENTE,72,28003
CO20240115022500,COLON,3.0,42,3,S369,2024-01-15T02:20:00,CALLE,MARIA DE GUZMAN,58,28003
CO20240115024822,COLON,3.0,42,3,S347,2024-01-15T02:40:00,CALLE,MODESTO LAFUENTE,72,28003
CO20240115024930,COLON,3.0,42,3,S376,2024-01-15T02:45:00,CALLE,MODESTO LAFUENTE,19,28003
CO20240115033203,COLON,3.0,6,3,S366,2024-01-15T03:32:00,CALLE,FERROVIARIOS,67,28026
CO20240115035405,COLON,3.0,42,3,S353,2024-01-15T03:50:00,CALLE,AGUSTIN DE BETANCOURT,17,28003
CO20240115040001,COLON,3.0,42,3,S369,2024-01-15T04:00:00,CALLE,AGUSTIN DE BETANCOURT,17,28003
CO20240115040331,COLON,3.0,42,3,S363,2024-01-15T04:00:00,CALLE,MODESTO LAFUENTE,72,28003
CO20240115092153,COLON,3.0,54,1,S357,2024-01-15T09:19:00,CALLE,LUIS VELEZ GUEVARA,9,28012
CO20240115103549,COLON,3.0,7,1,S374,2024-01-15T10:34:00,CALLE,SANTA ENGRACIA,158,28003
CO20240115141455,COLON,3.0,42,1,S358,2024-01-15T14:13:00,CALLE,JOAQUIN MARIA LOPEZ,54,28015
CO20240115142014,COLON,3.0,42,1,S357,2024-01-15T14:19:00,CALLE,GAZTAMBIDE,54,28015
CO20240115170600,COLON,3.0,7,2,S356,2024-01-15T17:03:00,PASEO,PASEO DEL PRADO,05,28014
CO20240115170604,COLON,3.0,7,2,S363,2024-01-15T17:00:00,CALLE,GARELLANO,14,28039
CO20240116021543,COLON,3.0,7,3,S375,2024-01-16T02:10:00,CALLE,DE SANTA ISABEL,33,28012
CO20240116021859,COLON,4.0,7,3,S353,2024-01-16T02:15:00,CALLE,SANTA ISABEL,29,28000
CO20240116022150,COLON,3.0,7,3,S357,2024-01-16T02:15:00,CALLE,SANTA ISABEL,31,28012
CO20240116022441,COLON,3.0,42,3,S355,2024-01-16T02:15:00,CALLE,SANTA ISABEL,26,28012
CO20240116033002,COLON,3.0,46,3,S366,2024-01-16T03:30:00,CALLE,LONDRES,47,28028
CO20240116054150,COLON,3.0,37,3,S357,2024-01-16T05:39:00,CALLE,PRIMITIVA GAÑAN,SN,28026
CO20240116062244,COLON,3.0,6,3,S375,2024-01-16T06:20:00,CALLE,RAMON SERRANO,30,28025
CO20240116081529,COLON,3.0,7,1,S365,2024-01-16T08:13:00,CALLE,SAN ROMAN DEL VALLE,11,28037
CO20240116085040,COLON,3.0,19,1,S363,2024-01-16T08:46:00,CALLE,ALMENDRALES,2,28020
CO20240116093611,COLON,3.0,7,1,S374,2024-01-16T09:34:00,CALLE,DOCTOR VELASCO,4,
CO20240116094507,COLON,3.0,7,1,S353,2024-01-16T09:40:00,CALLE,INFANTAS,29,28001
CO20240116094715,COLON,3.0,7,1,S365,2024-01-16T09:45:00,CALLE,GENERAL CASTAÑOS,1,28004
CO20240116121850,COLON,3.0,31,1,S374,2024-01-16T12:15:00,CALLE,JAVIER FERRERO,14,28002
CO20240116130328,COLON,3.0,7,1,S357,2024-01-16T13:02:00,CALLE,MOSCATELAR,2,28007
CO20240116140939,COLON,3.0,14,1,S358,2024-01-16T14:07:00,CALLE,MALDONADO,73,28006
CO20240116142216,COLON,3.0,7,1,S357,2024-01-16T14:20:00,CALLE,GARCIA DE PAREDES,54,28010
CO20240116172742,COLON,3.0,44,2,S375,2024-01-16T17:26:00,CALLE,SAN BERNARDO,28,28015
CO20240116202031,COLON,3.0,6,2,S363,2024-01-16T20:19:00,CALLE,ALCALDE HENCHE DE LA PLATA,19,28050
CO20240117025320,COLON,3.0,54,3,S363,2024-01-17T02:45:00,CALLE,MIGUEL DE LA ROCA,19,28053
CO20240117052439,COLON,1.0,37,3,S355,2024-01-17T05:24:00,CARRETERA,VALDEMINGÓMEZ,1,28051
CO20240117052651,COLON,3.0,7,3,S357,2024-01-17T05:25:00,CALLE,ITURBE,4,28028
CO20240117063147,COLON,3.0,13,3,S375,2024-01-17T06:25:00,PLAZA,ELIPTICA,SN,
CO20240117073324,COLON,3.0,31,1,S363,2024-01-17T07:20:00,CALLE,VALENCIA,32,28012
CO20240117073850,COLON,3.0,31,1,S374,2024-01-17T07:33:00,CALLE,RONDA VALENCIA,32,0    
CO20240117085848,COLON,3.0,6,1,S363,2024-01-17T08:57:00,CALLE,LUIS VILLA,6,28009
CO20240117101713,COLON,3.0,7,1,S375,2024-01-17T10:15:00,CALLE,MONTELEÓN,34,28004
CO20240117103914,COLON,3.0,30,1,S374,2024-01-17T10:37:00,CALLE,SAN MATEO,22,28004
CO20240117105113,COLON,3.0,30,1,S316,2024-01-17T10:46:00,CALLE,SAN MATEO,12,28004
CO20240117105329,COLON,3.0,30,1,S365,2024-01-17T10:51:00,CALLE,SAN MATEO,22,28004
CO20240117112707,COLON,3.0,7,1,S318,2024-01-17T11:25:00,CALLE,DE CASTELLO,92,28001
CO20240117121253,COLON,3.0,7,1,S374,2024-01-17T12:11:00,CALLE,GENERAL CASTAÑOS,1,28004
CO20240117123448,COLON,3.0,14,1,S365,2024-01-17T12:30:00,AVENIDA,CONSEJO DE EUROPA,1,28042
CO20240117135016,COLON,3.0,9,1,S375,2024-01-17T13:48:00,PLAZA,BARBADOS,0,28027
CO20240117152815,COLON,3.0,7,2,S374,2024-01-17T15:26:00,CALLE,VELAZQUEZ,38,28001
CO20240117163029,COLON,3.0,19,2,S363,2024-01-17T16:27:00,CALLE,SAN MARIANO,88,28022
CO20240117165555,COLON,3.0,19,2,S366,2024-01-17T16:53:00,CALLE,GUILLEN DE CASTRO,10,28017
CO20240117180320,COLON,3.0,44,2,S363,2024-01-17T18:02:00,AVENIDA,MENENDEZ PELAYO,61,28009
CO20240117201619,COLON,3.0,54,2,S363,2024-01-17T20:10:00,CALLE,DE SANTA ENGRACIA,SN,28003
CO20240117212744,COLON,3.0,6,2,S365,2024-01-17T21:26:00,CALLE,CARBONERO Y SOL,36,28006
CO20240117223231,COLON,3.0,54,3,S366,2024-01-17T22:31:00,CALLE,ALBURQUERQUE,10,28010
CO20240118002529,COLON,3.0,42,3,S358,2024-01-18T00:24:00,CALLE,CAUNEDO,4,28037
CO20240118014622,COLON,3.0,6,3,S375,2024-01-18T01:45:00,CALLE,DE QUINTANA,4,28008
CO20240118052115,COLON,3.0,8,3,S357,2024-01-18T05:20:00,CALLE,JESUS Y MARIA,12,28012
CO20240118072255,COLON,3.0,59,1,S215,2024-01-18T07:20:00,CALLE,CORREGIDOR DIEGO VALDERRABANO,32,28030
CO20240118072645,COLON,3.0,59,1,S369,2024-01-18T07:24:00,CALLE,CORREGIDOR DIEGO VALDERRABANO,32,28030
CO20240118073723,COLON,3.0,59,1,S303,2024-01-18T07:35:00,CALLE,CORREGIDOR DIEGO BALDERRABANO,32,28030
CO20240118084532,COLON,3.0,46,1,S364,2024-01-18T08:43:00,CALLE,AQUITANIA,0,28032
CO20240118085626,COLON,3.0,59,1,S376,2024-01-18T08:50:00,CALLE,CORREGIDOR DIEGO VALDERRÁBANO,32,28030
CO20240118100603,COLON,3.0,6,1,S369,2024-01-18T10:04:00,CALLE,JORGE JUAN,149,28009
CO20240118101936,COLON,3.0,7,1,S310,2024-01-18T10:18:00,CALLE,DOCTOR CORTEZO,8,28012
CO20240118103355,COLON,1.0,7,1,S372,2024-01-18T10:31:00,CALLE,DE LA CAVA BAJA,40,28005
CO20240118112407,COLON,3.0,7,1,S364,2024-01-18T11:20:00,CALLE,TORRECILLA DEL LEAL,7,28012
CO20240118123952,COLON,3.0,46,1,S365,2024-01-18T12:38:00,CALLE,VIA DE LOS POBLADOS,7,0
CO20240118124237,COLON,3.0,6,1,S374,2024-01-18T12:30:00,CALLE,JUAN DE URBIETA,21,28013
CO20240118135908,COLON,3.0,7,1,S358,2024-01-18T13:58:00,CALLE,HACIENDA DE PAVONES,255,28030
CO20240118141107,COLON,1.0,46,1,S372,2024-01-18T14:08:00,CALLE,BAILEN,0,28005
CO20240118202947,COLON,3.0,9,2,S366,2024-01-18T20:28:00,CALLE,XAUDARO,2,28034
CO20240119002808,COLON,3.0,46,3,S303,2024-01-19T00:20:00,CALLE,SUECIA,0,28022
CO20240119003200,COLON,3.0,24,3,S369,2024-01-19T00:28:00,VIAL,ESTE ESTADIO METROPÒLITANO,0,
CO20240119004959,COLON,3.0,7,3,S365,2024-01-19T00:48:00,CALLE,JUSTA GARCIA,16,28026
CO20240119010719,COLON,4.0,9,3,S355,2024-01-19T01:04:00,CALLE,DE LOS MARTIRES DE PARACUELLOS,0,28020
CO20240119011934,COLON,3.0,7,3,S376,2024-01-19T01:19:00,CALLE,JUANA DOÑA,5,28045
CO20240119020035,COLON,3.0,42,3,S365,2024-01-19T01:50:00,CALLE,SANTA ISABEL,31,28012
CO20240119020248,COLON,3.0,42,3,S357,2024-01-19T02:00:00,CALLE,SANTA ISABEL,31,28012
CO20240119020521,COLON,3.0,42,3,S369,2024-01-19T01:45:00,CALLE,SANTA ISABEL,31,28012
CO20240119022018,COLON,3.0,9,3,S366,2024-01-19T02:19:00,CALLE,FENELON,0,28022
CO20240119030020,COLON,3.0,42,3,S303,2024-01-19T02:59:00,CALLE,SANTA ISABEL,29,28012
CO20240119041142,COLON,3.0,37,3,S366,2024-01-19T04:10:00,PASEO,CAMOENS Y VALERO,42,28008
CO20240119043025,COLON,3.0,42,3,S358,2024-01-19T04:28:00,CALLE,SANTA ISABEL,29,28012
CO20240119051714,COLON,3.0,42,3,S357,2024-01-19T05:15:00,CALLE,SANTA ISABEL,29,28012
CO20240119053237,COLON,3.0,13,3,S355,2024-01-19T05:31:00,PLAZA,CIBELES,0,28014
CO20240119055557,COLON,3.0,54,3,S358,2024-01-19T05:50:00,GLORIETA,PUERTA TOLEDO,SN,
CO20240119083651,COLON,3.0,6,1,S365,2024-01-19T08:35:00,CALLE,VIRGEN DEL CARMEN,84,28033
CO20240119090507,COLON,3.0,3,1,S369,2024-01-19T09:03:00,CALLE,DE EUGENIO SALAZAR,29,28002
CO20240119095417,COLON,3.0,31,1,S318,2024-01-19T09:52:00,CALLE,FUENCARRAL,96,28039
CO20240119105916,COLON,3.0,7,1,S337,2024-01-19T10:55:00,CALLE,MARIA DE GUZMAN,54,28000
CO20240119114810,COLON,3.0,7,1,S374,2024-01-19T11:46:00,CALLE,AUGUSTO FIGUEROA,28,28004
CO20240119124531,COLON,3.0,7,1,S365,2024-01-19T12:44:00,CALLE,JULIÁN BESTEIRO,19,28020
CO20240119125826,COLON,3.0,6,1,S358,2024-01-19T12:55:00,CALLE,SERRANO,136,28001
CO20240119160554,COLON,3.0,31,2,S365,2024-01-19T16:02:00,CALLE,DOCTOR GOMEZ ULLA,24,28028
CO20240119202651,COLON,3.0,7,2,S374,2024-01-19T20:25:00,CALLE,JORGE JUAN,0,28001
CO20240119202918,COLON,3.0,37,2,S363,2024-01-19T20:27:00,CALLE,DTOR ESQUERDO,0,28007
CO20240120005935,COLON,8.0,8,3,S377,2024-01-20T00:54:00,CALLE,ARROYO DEL OLIVAR,136,28018
CO20240120012104,COLON,4.0,44,3,S357,2024-01-20T01:20:00,CALLE,CARABELA,53,28042
CO20240120013145,COLON,4.0,46,3,S369,2024-01-20T01:30:00,CALLE,CASIMIRO ESCUDERO,0,28025
CO20240120014012,COLON,3.0,8,3,S358,2024-01-20T01:39:00,CALLE,MOLINO DE VIENTO,18,28004
CO20240120015457,COLON,3.0,2,3,S374,2024-01-20T01:54:00,CALLE,FERMIN CABALLERO,0,28034
CO20240120035425,COLON,3.0,8,3,S374,2024-01-20T03:53:00,PLAZA,DON ANTONIO DE ANDRES,1,28032
CO20240120053331,COLON,3.0,13,3,S365,2024-01-20T05:32:00,CALLE,RIOS ROSAS,0,28003
CO20240120053718,COLON,3.0,13,3,S358,2024-01-20T05:35:00,CALLE,ARROYO BELINCOSO,,28030
CO20240120055404,COLON,3.0,13,3,S374,2024-01-20T05:49:00,CARRETERA,M 23,1.80KM,
CO20240120055843,COLON,2.0,13,3,S369,2024-01-20T05:56:00,AVENIDA,OPORTO,84,28019
CO20240120055957,COLON,1.0,13,3,S369,2024-01-20T05:58:00,AVENIDA,OPORTO,84,28019
CO20240120073835,COLON,3.0,30,1,S363,2024-01-20T07:37:00,CALLE,ARROYO DEL OLIVAR,SN,28018
CO20240120101614,COLON,3.0,7,1,S370,2024-01-20T10:15:00,CALLE,PAYASO FOFO,24,28018
CO20240120105026,COLON,3.0,7,1,S358,2024-01-20T10:49:00,CALLE,NAVES,15,28005
CO20240120105909,COLON,3.0,7,1,S363,2024-01-20T10:57:00,AVENIDA,TRECE ROSAS,12,28017
CO20240120121528,COLON,3.0,7,1,S363,2024-01-20T11:25:00,CALLE,ARROYO DEL OLIVAR,,28053
CO20240120135535,COLON,4.0,44,1,S374,2024-01-20T13:54:00,CALLE,VALDERRIBAS,24,28007
CO20240120155220,COLON,1.0,7,2,S363,2024-01-20T15:50:00,CALLE,GRAN VIA,39,28013
CO20240120203223,COLON,3.0,46,2,S363,2024-01-20T20:30:00,CALLE,AINSA,8,28022
CO20240120210209,COLON,3.0,54,2,S326,2024-01-20T21:00:00,CALLE,SAN ROBERTO,4,28011
CO20240120211747,COLON,7.0,8,2,S301,2024-01-20T21:16:00,CALLE,BAHÍA DE POLLENSA,0,28042
CO20240120212007,COLON,7.0,8,2,S301,2024-01-20T21:20:00,CALLE,BAHÍA DE POLLENSA,0,28042
CO20240120212105,COLON,7.0,8,2,S301,2024-01-20T21:20:00,CALLE,BAHÍA DE POLLENSA,0,28042
CO20240120212212,COLON,3.0,44,2,S374,2024-01-20T21:21:00,AVENIDA,BUENOS AIRES,82,28018
CO20240120212320,COLON,7.0,8,2,S301,2024-01-20T21:22:00,CALLE,BAHÍA DE POLLENSA,0,28042
CO20240120212425,COLON,7.0,8,2,S301,2024-01-20T21:23:00,CALLE,BAHÍA DE POLLENSA,0,28042
CO20240120225502,COLON,3.0,6,3,S363,2024-01-20T22:45:00,CALLE,ZURBANO,57,28003
CO20240120234903,COLON,4.0,44,3,S370,2024-01-20T23:45:00,CALLE,DELICIAS,41,28045
CO20240121002120,COLON,3.0,7,3,S369,2024-01-21T00:10:00,CALLE,SORIA,3,28005
CO20240121011916,COLON,3.0,6,3,S358,2024-01-21T01:18:00,CALLE,CARLOS HERNANDEZ,26,28017
CO20240121030253,COLON,3.0,7,3,S363,2024-01-21T03:00:00,CALLE,MARQUES DE CASA RIERA,4,28014
CO20240121041459,COLON,3.0,7,3,S363,2024-01-21T04:14:00,CALLE,MODESTO LAFUENTE,14,28003
CO20240121042336,COLON,3.0,7,3,S357,2024-01-21T04:22:00,CALLE,MODESTO LAFUENTE,14,28003
CO20240121052937,COLON,3.0,16,3,S366,2024-01-21T05:29:00,CALLE,ARGENTINA,15,28027
CO20240121053142,COLON,3.0,46,3,S357,2024-01-21T05:30:00,CALLE,SIERRA DE CONTRAVIESA,53,28053
CO20240121053340,COLON,3.0,13,3,S369,2024-01-21T05:32:00,CALLE,VIRGEN DE LLUC,0,28027
CO20240121081757,COLON,3.0,7,1,S370,2024-01-21T08:16:00,PLAZA,CASCORRO,3,28005
CO20240121082904,COLON,3.0,7,1,S363,2024-01-21T08:28:00,CALLE,RIBERA DE CURTIDORES,17,28005
CO20240121090419,COLON,3.0,7,1,S332,2024-01-21T08:58:00,CALLE,RIBERA DE CURTIDORES,12,28005
CO20240121095038,COLON,3.0,6,1,S370,2024-01-21T09:49:00,CALLE,MANIPA,74,28027
CO20240121101601,COLON,3.0,7,1,S363,2024-01-21T10:15:00,PLAZA,CAMPILLO MUNDO NUEVO,4,28004
CO20240121110513,COLON,3.0,7,1,S303,2024-01-21T11:03:00,PASEO,PASEO DEL PRADO,FRENTE AL 11,28014
CO20240121115213,COLON,3.0,46,1,S332,2024-01-21T11:51:00,CALLE,JOSE ORTEGA Y GASSET,54,28006
